model,language,scale,pairing,welfare,equality,coop,p_DD,p_exploit,p_CC,n_games,log_scale,dyad,dist,nondominated,nondominated_3obj,at_ideal
GPT-5.4-Nano,fr,0.1,2,0.628,0.8323746607729827,0.67,0.13,0.4,0.47000000000000003,10,-1.0,SvC,0.3263420401595331,False,False,False
GPT-5.4-Nano,fr,0.1,3,0.637,0.8037467695714451,0.705,0.07,0.45,0.48,10,-1.0,SvS,0.31982149744321714,False,False,False
GPT-5.4-Nano,fr,0.25,0,0.671,0.8875156607447628,0.755,0.09000000000000001,0.31,0.6,10,-0.6020599913279624,CvC,0.2415149856403193,False,False,False
GPT-5.4-Nano,fr,0.25,1,0.7,0.888666590739405,0.8,0.1,0.2,0.7,10,-0.6020599913279624,CvS,0.19351373080170206,False,False,False
GPT-5.4-Nano,fr,0.25,2,0.667,0.7718364802123391,0.755,0.06999999999999999,0.35,0.58,10,-0.6020599913279624,SvC,0.2851445613736077,False,False,False
GPT-5.4-Nano,fr,0.25,3,0.6839999999999999,0.8046106251163211,0.79,0.05,0.32,0.63,10,-0.6020599913279624,SvS,0.24726201469032294,False,False,False
GPT-5.4-Nano,fr,0.5,0,0.611,0.8781761035565052,0.625,0.18,0.39,0.43,10,-0.3010299956639812,CvC,0.34503428216966747,False,False,False
GPT-5.4-Nano,fr,0.5,1,0.591,0.8491208972873009,0.545,0.32,0.27,0.41000000000000003,10,-0.3010299956639812,CvS,0.38455867799036164,False,False,False
GPT-5.4-Nano,fr,0.5,2,0.558,0.8494155329331041,0.51,0.26,0.4600000000000001,0.27999999999999997,10,-0.3010299956639812,SvC,0.4408518354968146,False,False,False
GPT-5.4-Nano,fr,0.5,3,0.584,0.69486734135209,0.58,0.18,0.48,0.33999999999999997,10,-0.3010299956639812,SvS,0.4385806307701824,False,False,False
GPT-5.4-Nano,fr,1.0,0,0.642,0.9447124304267162,0.6900000000000001,0.14,0.33999999999999997,0.52,10,0.0,CvC,0.28202988791023614,False,False,False
GPT-5.4-Nano,fr,1.0,1,0.552,0.7905275141638078,0.47000000000000003,0.35,0.36,0.29,10,0.0,CvS,0.4627519434439977,False,False,False
GPT-5.4-Nano,fr,1.0,2,0.529,0.8341733397201215,0.445,0.31,0.49000000000000005,0.2,10,0.0,SvC,0.49320621004787546,False,False,False
GPT-5.4-Nano,fr,1.0,3,0.599,0.7409548820933536,0.595,0.21000000000000002,0.39,0.4,10,0.0,SvS,0.3997565653690184,False,False,False
GPT-5.4-Nano,fr,2.0,0,0.701,0.9275242504925872,0.8150000000000001,0.06,0.25,0.6900000000000001,10,0.3010299956639812,CvC,0.18235814249254317,False,False,False
GPT-5.4-Nano,fr,2.0,1,0.547,0.7454864220206658,0.465,0.33999999999999997,0.39,0.27,10,0.3010299956639812,CvS,0.48209615813437184,False,False,False
GPT-5.4-Nano,fr,2.0,2,0.5589999999999999,0.767682255018016,0.515,0.25,0.47000000000000003,0.28,10,0.3010299956639812,SvC,0.45660583911811414,False,False,False
GPT-5.4-Nano,fr,2.0,3,0.591,0.7611512782102974,0.595,0.17,0.47000000000000003,0.36,10,0.3010299956639812,SvS,0.40623574553488945,False,False,False
GPT-5.4-Nano,fr,5.0,0,0.6900000000000001,0.9682824218035485,0.8,0.05,0.3,0.65,10,0.6989700043360189,CvC,0.19574346064000195,False,False,False
GPT-5.4-Nano,fr,5.0,1,0.567,0.7385324968506739,0.515,0.29,0.39,0.32,10,0.6989700043360189,CvS,0.45148173008613707,False,False,False
GPT-5.4-Nano,fr,5.0,2,0.5650000000000001,0.763161623434788,0.545,0.19,0.53,0.28,10,0.6989700043360189,SvC,0.44791107745513786,False,False,False
GPT-5.4-Nano,fr,5.0,3,0.604,0.7229450737226649,0.62,0.16,0.44000000000000006,0.4,10,0.6989700043360189,SvS,0.3980323053312002,False,False,False
GPT-5.4-Nano,fr,10.0,0,0.7140000000000001,0.9675189355842694,0.8400000000000001,0.05,0.22000000000000003,0.73,10,1.0,CvC,0.15375308053105602,False,False,False
GPT-5.4-Nano,fr,10.0,1,0.619,0.797280205003214,0.625,0.22000000000000003,0.31,0.47000000000000003,10,1.0,CvS,0.35060773328859923,False,False,False
GPT-5.4-Nano,fr,10.0,2,0.619,0.8255433714312084,0.645,0.16,0.39,0.45,10,1.0,SvC,0.3429222690724455,False,False,False
GPT-5.4-Nano,fr,10.0,3,0.579,0.6874204929851939,0.575,0.16999999999999998,0.51,0.32,10,1.0,SvS,0.4488664602115084,False,False,False
GPT-5.4-Nano,fr,100.0,0,0.53,0.8836357656270055,0.41,0.42000000000000004,0.34,0.24,10,2.0,CvC,0.4843375037312376,False,False,False
GPT-5.4-Nano,fr,100.0,1,0.562,0.5687848527558791,0.56,0.13,0.62,0.25,10,2.0,CvS,0.5196015315666269,False,False,False
GPT-5.4-Nano,fr,100.0,2,0.5770000000000001,0.7882150339072127,0.5549999999999999,0.22000000000000003,0.45,0.32999999999999996,10,2.0,SvC,0.42169842415102937,False,False,False
GPT-5.4-Nano,fr,100.0,3,0.639,0.7796989341177929,0.6950000000000001,0.11000000000000001,0.39,0.5,10,2.0,SvS,0.3244524692684867,False,False,False
GPT-5.4-Nano,fr,1000.0,0,0.757,0.9304737516005123,0.925,0.01,0.12999999999999998,0.86,10,3.0,CvC,0.0905266513699344,False,False,False
GPT-5.4-Nano,fr,1000.0,1,0.7110000000000001,0.8637718173278518,0.835,0.05,0.23000000000000004,0.72,10,3.0,CvS,0.1844781392931912,False,False,False
GPT-5.4-Nano,fr,1000.0,2,0.5900000000000001,0.7020980893318197,0.62,0.09,0.58,0.33,10,3.0,SvC,0.4268316696191558,False,False,False
GPT-5.4-Nano,fr,1000.0,3,0.5770000000000001,0.725474649542136,0.5650000000000001,0.19,0.49000000000000005,0.32,10,3.0,SvS,0.439414620855982,False,False,False
GPT-5.4-Nano,vn,0.01,0,0.514,0.8554643710661521,0.37,0.45999999999999996,0.34,0.2,10,-2.0,CvC,0.5158078847939914,False,False,False
GPT-5.4-Nano,vn,0.01,1,0.5650000000000001,0.7033886309642166,0.535,0.22000000000000003,0.49000000000000005,0.29,10,-2.0,CvS,0.46536789438103776,False,False,False
GPT-5.4-Nano,vn,0.01,2,0.568,0.7507571406560827,0.54,0.22000000000000003,0.48,0.3,10,-2.0,SvC,0.4463866053848009,False,False,False
GPT-5.4-Nano,vn,0.01,3,0.5509999999999999,0.8008593168173814,0.515,0.21000000000000002,0.55,0.24,10,-2.0,SvS,0.4621489271319584,False,False,False
GPT-5.4-Nano,vn,0.1,0,0.491,0.8473056973050148,0.335,0.45,0.43000000000000005,0.12,10,-1.0,CvC,0.5568086745352967,False,False,False
GPT-5.4-Nano,vn,0.1,1,0.514,0.6093137683241621,0.44000000000000006,0.25,0.6199999999999999,0.13,10,-1.0,CvS,0.5761339825166827,False,False,False
GPT-5.4-Nano,vn,0.1,2,0.548,0.9194462517169087,0.47000000000000003,0.32999999999999996,0.4,0.27,10,-1.0,SvC,0.4491040560730083,False,False,False
GPT-5.4-Nano,vn,0.1,3,0.6020000000000001,0.78086995919846,0.61,0.18,0.42000000000000004,0.4,10,-1.0,SvS,0.3827812526637664,False,False,False
GPT-5.4-Nano,vn,0.25,0,0.601,0.9275344371353847,0.5650000000000001,0.31,0.25,0.44000000000000006,10,-0.6020599913279624,CvC,0.3554978957752673,False,False,False
GPT-5.4-Nano,vn,0.25,1,0.604,0.6875077040544006,0.62,0.16,0.44000000000000006,0.4,10,-0.6020599913279624,CvS,0.41094490812355383,False,False,False
GPT-5.4-Nano,vn,0.25,2,0.5810000000000001,0.8543499797348012,0.5850000000000001,0.15,0.53,0.32,10,-0.6020599913279624,SvC,0.4006059026045751,False,False,False
GPT-5.4-Nano,vn,0.25,3,0.558,0.675961042556447,0.54,0.17,0.58,0.25,10,-0.6020599913279624,SvS,0.4852969430879947,False,False,False
GPT-5.4-Nano,vn,0.5,0,0.512,0.8427961689563187,0.39,0.39,0.44000000000000006,0.16999999999999998,10,-0.3010299956639812,CvC,0.5211108540871175,False,False,False
GPT-5.4-Nano,vn,0.5,1,0.592,0.7782438425257879,0.5700000000000001,0.25,0.36,0.39,10,-0.3010299956639812,CvS,0.399734782935966,False,False,False
GPT-5.4-Nano,vn,0.5,2,0.512,0.8870630322836206,0.39,0.39,0.44000000000000006,0.17,10,-0.3010299956639812,SvC,0.5153420023037956,False,False,False
GPT-5.4-Nano,vn,0.5,3,0.56,0.7898829976471562,0.5399999999999999,0.18,0.5599999999999999,0.26,10,-0.3010299956639812,SvS,0.44952705962919787,False,False,False
GPT-5.4-Nano,vn,1.0,0,0.5469999999999999,0.858274054979965,0.465,0.33999999999999997,0.39,0.27,10,0.0,CvC,0.4583352994761708,False,False,False
GPT-5.4-Nano,vn,1.0,1,0.557,0.7081812100747411,0.505,0.27,0.45,0.28,10,0.0,CvS,0.4765576859906061,False,False,False
GPT-5.4-Nano,vn,1.0,2,0.545,0.8244319557929437,0.465,0.32999999999999996,0.41000000000000003,0.26,10,0.0,SvC,0.4675630375396941,False,False,False
GPT-5.4-Nano,vn,1.0,3,0.5770000000000001,0.844082488129863,0.575,0.16,0.53,0.31,10,0.0,SvS,0.40933880863398125,False,False,False
GPT-5.4-Nano,vn,2.0,0,0.654,0.8654471515108355,0.73,0.08,0.38,0.54,10,0.3010299956639812,CvC,0.2750722350915738,False,False,False
GPT-5.4-Nano,vn,2.0,1,0.623,0.7983022149361505,0.655,0.15,0.39,0.45999999999999996,10,0.3010299956639812,CvS,0.3438664322812441,False,False,False
GPT-5.4-Nano,vn,2.0,2,0.549,0.8014330752107404,0.505,0.22999999999999998,0.53,0.24,10,0.3010299956639812,SvC,0.46539503307419566,False,False,False
GPT-5.4-Nano,vn,2.0,3,0.596,0.8188226130854636,0.61,0.15,0.48,0.37,10,0.3010299956639812,SvS,0.38270435425350185,False,False,False
GPT-5.4-Nano,vn,5.0,0,0.679,0.8670521278853573,0.7849999999999999,0.04,0.35,0.6100000000000001,10,0.6989700043360189,CvC,0.2336465136694868,False,False,False
GPT-5.4-Nano,vn,5.0,1,0.7070000000000001,0.9195359700775361,0.825,0.06000000000000001,0.22999999999999998,0.71,10,0.6989700043360189,CvS,0.1739694083903304,False,False,False
GPT-5.4-Nano,vn,5.0,2,0.6050000000000001,0.8227127041713477,0.625,0.15,0.45,0.4,10,0.6989700043360189,SvC,0.3668017415868114,False,False,False
GPT-5.4-Nano,vn,5.0,3,0.683,0.9193996341074444,0.775,0.09,0.27,0.64,10,0.6989700043360189,SvS,0.2145374897098568,False,False,False
GPT-5.4-Nano,vn,10.0,0,0.535,0.8386807098275332,0.445,0.33999999999999997,0.43,0.22999999999999998,10,1.0,CvC,0.48214632809021185,False,False,False
GPT-5.4-Nano,vn,10.0,1,0.6050000000000001,0.7819216186065544,0.615,0.18,0.41,0.41,10,1.0,CvS,0.3776337050841629,False,False,False
GPT-5.4-Nano,vn,10.0,2,0.546,0.8299370952987154,0.48,0.29,0.45999999999999996,0.25,10,1.0,SvC,0.46483674099378064,False,False,False
GPT-5.4-Nano,vn,10.0,3,0.606,0.8817466405270761,0.63,0.14,0.45999999999999996,0.4,10,1.0,SvS,0.3529935247470077,False,False,False
GPT-5.4-Nano,vn,100.0,0,0.616,0.8493939748805062,0.64,0.16,0.4,0.44000000000000006,10,2.0,CvC,0.3422588017876923,False,False,False
GPT-5.4-Nano,vn,100.0,1,0.596,0.7028232494614667,0.62,0.12,0.52,0.36,10,2.0,CvS,0.417381133414438,False,False,False
GPT-5.4-Nano,vn,100.0,2,0.65,0.8575396310212027,0.72,0.09,0.38,0.53,10,2.0,SvC,0.2836546815492167,False,False,False
GPT-5.4-Nano,vn,100.0,3,0.595,0.7521594603397554,0.605,0.16,0.47000000000000003,0.37,10,2.0,SvS,0.4025426580494802,False,False,False
GPT-5.4-Nano,vn,1000.0,0,0.587,0.7598485801238662,0.605,0.12,0.55,0.32999999999999996,10,3.0,CvC,0.41305505351497834,False,False,False
GPT-5.4-Nano,vn,1000.0,1,0.596,0.75853635310023,0.6,0.18,0.44000000000000006,0.38,10,3.0,CvS,0.39900168719827295,False,False,False
GPT-5.4-Nano,vn,1000.0,2,0.638,0.8846749201217312,0.6900000000000001,0.12000000000000002,0.38,0.5,10,3.0,SvC,0.29776238349473316,False,False,False
GPT-5.4-Nano,vn,1000.0,3,0.603,0.8081572404741573,0.625,0.14,0.47000000000000003,0.39,10,3.0,SvS,0.37373780540807644,False,False,False
Gemini-3.1-Flash-Lite,ar,0.01,0,0.8,1.0,1.0,0.0,0.0,1.0,10,-2.0,CvC,0.0,True,True,True
Gemini-3.1-Flash-Lite,ar,0.01,1,0.5900000000000001,0.40443646020463964,0.65,0.0,0.7,0.3,10,-2.0,CvS,0.5613915433695006,False,False,False
Gemini-3.1-Flash-Lite,ar,0.01,2,0.536,0.17789757412398918,0.56,0.0,0.8800000000000001,0.12000000000000002,10,-2.0,SvC,0.7454704550252887,False,False,False
Gemini-3.1-Flash-Lite,ar,0.01,3,0.536,0.17789757412398918,0.56,0.0,0.8800000000000001,0.12000000000000002,10,-2.0,SvS,0.7454704550252887,False,False,False
Gemini-3.1-Flash-Lite,ar,0.1,0,0.8,1.0,1.0,0.0,0.0,1.0,10,-1.0,CvC,0.0,True,True,True
Gemini-3.1-Flash-Lite,ar,0.1,1,0.635,0.5584607795458207,0.725,0.0,0.55,0.45,10,-1.0,CvS,0.4272663883336041,False,False,False
Gemini-3.1-Flash-Lite,ar,0.1,2,0.5780000000000001,0.44551153599955473,0.61,0.06,0.6599999999999999,0.27999999999999997,10,-1.0,SvC,0.5547442909618687,False,False,False
Gemini-3.1-Flash-Lite,ar,0.1,3,0.603,0.5741094982368301,0.635,0.11000000000000001,0.51,0.38,10,-1.0,SvS,0.4604014386880675,False,False,False
Gemini-3.1-Flash-Lite,ar,0.25,0,0.8,1.0,1.0,0.0,0.0,1.0,10,-0.6020599913279624,CvC,0.0,True,True,True
Gemini-3.1-Flash-Lite,ar,0.25,1,0.55,0.2880720056231259,0.5700000000000001,0.04,0.78,0.18,10,-0.6020599913279624,CvS,0.6698755366400083,False,False,False
Gemini-3.1-Flash-Lite,ar,0.25,2,0.5439999999999999,0.22631142442463195,0.5700000000000001,0.01,0.8400000000000001,0.15,10,-0.6020599913279624,SvC,0.7099978915376588,False,False,False
Gemini-3.1-Flash-Lite,ar,0.25,3,0.544,0.46398453324967726,0.51,0.19,0.6,0.21000000000000002,10,-0.6020599913279624,SvS,0.5903018637085463,False,False,False
Gemini-3.1-Flash-Lite,ar,0.5,0,0.8,1.0,1.0,0.0,0.0,1.0,10,-0.3010299956639812,CvC,0.0,True,True,True
Gemini-3.1-Flash-Lite,ar,0.5,1,0.563,0.29782082324455206,0.605,0.0,0.79,0.21000000000000002,10,-0.3010299956639812,CvS,0.6496583126032325,False,False,False
Gemini-3.1-Flash-Lite,ar,0.5,2,0.5539999999999999,0.25876010781671155,0.5900000000000001,0.0,0.8200000000000001,0.18,10,-0.3010299956639812,SvC,0.6810512380738667,False,False,False
Gemini-3.1-Flash-Lite,ar,0.5,3,0.5800000000000001,0.5115967219999951,0.5900000000000001,0.13,0.5599999999999999,0.31,10,-0.3010299956639812,SvS,0.5201142960740216,False,False,False
Gemini-3.1-Flash-Lite,ar,1.0,0,0.8,1.0,1.0,0.0,0.0,1.0,10,0.0,CvC,0.0,True,True,True
Gemini-3.1-Flash-Lite,ar,1.0,1,0.611,0.4732555656942877,0.6849999999999999,0.0,0.63,0.37,10,0.0,CvS,0.5003578464819178,False,False,False
Gemini-3.1-Flash-Lite,ar,1.0,2,0.5750000000000001,0.3435058705285761,0.625,0.0,0.75,0.25,10,0.0,SvC,0.611306302940859,False,False,False
Gemini-3.1-Flash-Lite,ar,1.0,3,0.634,0.808111760331155,0.65,0.21999999999999997,0.26,0.52,10,0.0,SvS,0.3233002447595796,False,False,False
Gemini-3.1-Flash-Lite,ar,2.0,0,0.8,1.0,1.0,0.0,0.0,1.0,10,0.3010299956639812,CvC,0.0,True,True,True
Gemini-3.1-Flash-Lite,ar,2.0,1,0.6020000000000001,0.4505194095133954,0.67,0.0,0.6599999999999999,0.33999999999999997,10,0.3010299956639812,CvS,0.5229502458750295,False,False,False
Gemini-3.1-Flash-Lite,ar,2.0,2,0.536,0.1765270227054685,0.56,0.0,0.8800000000000001,0.12,10,0.3010299956639812,SvC,0.7462264215150519,False,False,False
Gemini-3.1-Flash-Lite,ar,2.0,3,0.536,0.26804909108097136,0.54,0.06000000000000001,0.8,0.14,10,0.3010299956639812,SvS,0.6969046323089667,False,False,False
Gemini-3.1-Flash-Lite,ar,5.0,0,0.8,1.0,1.0,0.0,0.0,1.0,10,0.6989700043360189,CvC,0.0,True,True,True
Gemini-3.1-Flash-Lite,ar,5.0,1,0.5720000000000001,0.3313993329983097,0.62,0.0,0.76,0.24,10,0.6989700043360189,CvS,0.6212595479809968,False,False,False
Gemini-3.1-Flash-Lite,ar,5.0,2,0.56,0.2788615286216822,0.6,0.0,0.8,0.2,10,0.6989700043360189,SvC,0.6633402953619871,False,False,False
Gemini-3.1-Flash-Lite,ar,5.0,3,0.603,0.6005175664217166,0.635,0.11000000000000001,0.51,0.38,10,0.6989700043360189,SvS,0.44840967024453643,False,False,False
Gemini-3.1-Flash-Lite,ar,10.0,0,0.8,1.0,1.0,0.0,0.0,1.0,10,1.0,CvC,0.0,True,True,True
Gemini-3.1-Flash-Lite,ar,10.0,1,0.554,0.2548474045735153,0.5900000000000001,0.0,0.8200000000000001,0.18,10,1.0,CvS,0.683182768543977,False,False,False
Gemini-3.1-Flash-Lite,ar,10.0,2,0.536,0.17789757412398918,0.56,0.0,0.8800000000000001,0.12000000000000002,10,1.0,SvC,0.7454704550252887,False,False,False
Gemini-3.1-Flash-Lite,ar,10.0,3,0.5840000000000001,0.5001035429279284,0.6,0.12,0.5599999999999999,0.32,10,1.0,SvS,0.5203347325487745,False,False,False
Gemini-3.1-Flash-Lite,ar,100.0,0,0.8,1.0,1.0,0.0,0.0,1.0,10,2.0,CvC,0.0,True,True,True
Gemini-3.1-Flash-Lite,ar,100.0,1,0.5690000000000001,0.3181211950618885,0.615,0.0,0.77,0.22999999999999998,10,2.0,CvS,0.6318484607181641,False,False,False
Gemini-3.1-Flash-Lite,ar,100.0,2,0.545,0.21832884097035038,0.575,0.0,0.85,0.15,10,2.0,SvC,0.7132377061186388,False,False,False
Gemini-3.1-Flash-Lite,ar,100.0,3,0.559,0.40191447523433405,0.5650000000000001,0.1,0.67,0.23000000000000004,10,2.0,SvS,0.6002968203040151,False,False,False
Gemini-3.1-Flash-Lite,ar,1000.0,0,0.8,1.0,1.0,0.0,0.0,1.0,10,3.0,CvC,0.0,True,True,True
Gemini-3.1-Flash-Lite,ar,1000.0,1,0.53,0.15094339622641506,0.55,0.0,0.9,0.1,10,3.0,CvS,0.7669817847939853,False,False,False
Gemini-3.1-Flash-Lite,ar,1000.0,2,0.545,0.2169582895518297,0.575,0.0,0.85,0.15,10,3.0,SvC,0.713988995118831,False,False,False
Gemini-3.1-Flash-Lite,ar,1000.0,3,0.562,0.5478559119969193,0.53,0.22000000000000003,0.5,0.27999999999999997,10,3.0,SvS,0.5284218373213476,False,False,False
Gemini-3.1-Flash-Lite,cn,0.01,0,0.794,0.9870129870129869,0.99,0.0,0.02,0.9800000000000001,10,-2.0,CvC,0.014029656202574022,False,False,False
Gemini-3.1-Flash-Lite,cn,0.01,1,0.52,0.23583141066079644,0.51,0.06999999999999999,0.8400000000000001,0.09,10,-2.0,CvS,0.7327870198538823,False,False,False
Gemini-3.1-Flash-Lite,cn,0.01,2,0.546,0.300393785939037,0.5599999999999999,0.05,0.78,0.17,10,-2.0,SvC,0.6680845211321371,False,False,False
Gemini-3.1-Flash-Lite,cn,0.01,3,0.501,0.39195278111244497,0.41500000000000004,0.26,0.65,0.09,10,-2.0,SvS,0.6813507431554214,False,False,False
Gemini-3.1-Flash-Lite,cn,0.1,0,0.8,1.0,1.0,0.0,0.0,1.0,10,-1.0,CvC,0.0,True,True,True
Gemini-3.1-Flash-Lite,cn,0.1,1,0.554,0.25738955639819083,0.5900000000000001,0.0,0.8200000000000001,0.18,10,-1.0,CvS,0.6817973566047597,False,False,False
Gemini-3.1-Flash-Lite,cn,0.1,2,0.527,0.1342318059299191,0.545,0.0,0.9099999999999999,0.09,10,-1.0,SvC,0.779538586557256,False,False,False
Gemini-3.1-Flash-Lite,cn,0.1,3,0.544,0.5100544732813185,0.51,0.19,0.6,0.21000000000000002,10,-1.0,SvS,0.5699327237278301,False,False,False
Gemini-3.1-Flash-Lite,cn,0.25,0,0.794,0.9870129870129871,0.99,0.0,0.02,0.9800000000000001,10,-0.6020599913279624,CvC,0.014029656202573916,False,False,False
Gemini-3.1-Flash-Lite,cn,0.25,1,0.492,0.3661228908920599,0.41000000000000003,0.22999999999999998,0.72,0.05,10,-0.6020599913279624,CvS,0.7052305259456086,False,False,False
Gemini-3.1-Flash-Lite,cn,0.25,2,0.47800000000000004,0.3390306809575945,0.36,0.31,0.6599999999999999,0.030000000000000006,10,-0.6020599913279624,SvC,0.7365138969209545,False,False,False
Gemini-3.1-Flash-Lite,cn,0.25,3,0.491,0.5122398726762725,0.355,0.39,0.51,0.1,10,-0.6020599913279624,SvS,0.6460132319878823,False,False,False
Gemini-3.1-Flash-Lite,cn,0.5,0,0.8,1.0,1.0,0.0,0.0,1.0,10,-0.3010299956639812,CvC,0.0,True,True,True
Gemini-3.1-Flash-Lite,cn,0.5,1,0.518,0.09056603773584904,0.53,0.0,0.9400000000000001,0.06000000000000001,10,-0.3010299956639812,CvS,0.8136630542550993,False,False,False
Gemini-3.1-Flash-Lite,cn,0.5,2,0.509,0.04528301886792452,0.515,0.0,0.97,0.030000000000000006,10,-0.3010299956639812,SvC,0.8487463590678737,False,False,False
Gemini-3.1-Flash-Lite,cn,0.5,3,0.49700000000000005,0.34292301535999015,0.40499999999999997,0.27,0.65,0.08,10,-0.3010299956639812,SvS,0.7090685487819945,False,False,False
Gemini-3.1-Flash-Lite,cn,1.0,0,0.8,1.0,1.0,0.0,0.0,1.0,10,0.0,CvC,0.0,True,True,True
Gemini-3.1-Flash-Lite,cn,1.0,1,0.503,0.015094339622641506,0.505,0.0,0.99,0.01,10,0.0,CvS,0.8721655261025171,False,False,False
Gemini-3.1-Flash-Lite,cn,1.0,2,0.5,0.0,0.5,0.0,1.0,0.0,10,0.0,SvC,0.8838834764831843,False,False,False
Gemini-3.1-Flash-Lite,cn,1.0,3,0.493,0.523156262505002,0.355,0.4,0.48999999999999994,0.11000000000000001,10,0.0,SvS,0.6389194784901296,False,False,False
Gemini-3.1-Flash-Lite,cn,2.0,0,0.8,1.0,1.0,0.0,0.0,1.0,10,0.3010299956639812,CvC,0.0,True,True,True
Gemini-3.1-Flash-Lite,cn,2.0,1,0.528,0.1669085631349782,0.54,0.02,0.8800000000000001,0.1,10,0.3010299956639812,CvS,0.7604082266052316,False,False,False
Gemini-3.1-Flash-Lite,cn,2.0,2,0.539,0.19000411165425554,0.5650000000000001,0.0,0.8699999999999999,0.13,10,0.3010299956639812,SvC,0.7354758966604587,False,False,False
Gemini-3.1-Flash-Lite,cn,2.0,3,0.493,0.7881307464601746,0.305,0.55,0.29000000000000004,0.16,10,0.3010299956639812,SvS,0.5630030331159517,False,False,False
Gemini-3.1-Flash-Lite,cn,5.0,0,0.8,1.0,1.0,0.0,0.0,1.0,10,0.6989700043360189,CvC,0.0,True,True,True
Gemini-3.1-Flash-Lite,cn,5.0,1,0.53,0.15094339622641506,0.55,0.0,0.9,0.1,10,0.6989700043360189,CvS,0.7669817847939853,False,False,False
Gemini-3.1-Flash-Lite,cn,5.0,2,0.521,0.10404312668463608,0.535,0.0,0.93,0.07,10,0.6989700043360189,SvC,0.8028838548759848,False,False,False
Gemini-3.1-Flash-Lite,cn,5.0,3,0.48500000000000004,0.5771780960302715,0.325,0.45,0.45,0.1,10,0.6989700043360189,SvS,0.6320342603358564,False,False,False
Gemini-3.1-Flash-Lite,cn,10.0,0,0.8,1.0,1.0,0.0,0.0,1.0,10,1.0,CvC,0.0,True,True,True
Gemini-3.1-Flash-Lite,cn,10.0,1,0.497,0.024489795918367373,0.485,0.030000000000000006,0.97,0.0,10,1.0,CvS,0.8733345316278832,False,False,False
Gemini-3.1-Flash-Lite,cn,10.0,2,0.521,0.10566037735849054,0.535,0.0,0.93,0.07,10,1.0,SvC,0.8019817986171998,False,False,False
Gemini-3.1-Flash-Lite,cn,10.0,3,0.49400000000000005,0.7792208607630059,0.31,0.54,0.3,0.16,10,1.0,SvS,0.5630135115262456,False,False,False
Gemini-3.1-Flash-Lite,cn,100.0,0,0.8,1.0,1.0,0.0,0.0,1.0,10,2.0,CvC,0.0,True,True,True
Gemini-3.1-Flash-Lite,cn,100.0,1,0.501,0.1126000085568819,0.475,0.08,0.89,0.030000000000000006,10,2.0,CvS,0.8204373817706156,False,False,False
Gemini-3.1-Flash-Lite,cn,100.0,2,0.5,0.0,0.5,0.0,1.0,0.0,10,2.0,SvC,0.8838834764831843,False,False,False
Gemini-3.1-Flash-Lite,cn,100.0,3,0.48,0.37271281130398504,0.36,0.32,0.6399999999999999,0.04,10,2.0,SvS,0.7188495034087976,False,False,False
Gemini-3.1-Flash-Lite,cn,1000.0,0,0.8,1.0,1.0,0.0,0.0,1.0,10,3.0,CvC,0.0,True,True,True
Gemini-3.1-Flash-Lite,cn,1000.0,1,0.495,0.04081632653061229,0.475,0.05,0.95,0.0,10,3.0,CvS,0.8664408720305814,False,False,False
Gemini-3.1-Flash-Lite,cn,1000.0,2,0.508,0.053446284174046975,0.51,0.01,0.96,0.030000000000000006,10,3.0,SvC,0.8452407754432812,False,False,False
Gemini-3.1-Flash-Lite,cn,1000.0,3,0.496,0.6908938525229441,0.31999999999999995,0.52,0.32,0.16,10,3.0,SvS,0.5801493818009753,False,False,False
Gemini-3.1-Flash-Lite,en,0.01,0,0.8,1.0,1.0,0.0,0.0,1.0,10,-2.0,CvC,0.0,True,True,True
Gemini-3.1-Flash-Lite,en,0.01,1,0.5690000000000001,0.3181211950618885,0.615,0.0,0.77,0.22999999999999998,10,-2.0,CvS,0.6318484607181641,False,False,False
Gemini-3.1-Flash-Lite,en,0.01,2,0.679,0.7712680252259396,0.775,0.06999999999999999,0.31,0.62,10,-2.0,SvC,0.2681646567727013,False,False,False
Gemini-3.1-Flash-Lite,en,0.01,3,0.5690000000000001,0.4763312841230053,0.575,0.12000000000000002,0.61,0.27,10,-2.0,SvS,0.5512418588914763,False,False,False
Gemini-3.1-Flash-Lite,en,0.1,0,0.8,1.0,1.0,0.0,0.0,1.0,10,-1.0,CvC,0.0,True,True,True
Gemini-3.1-Flash-Lite,en,0.1,1,0.533,0.4495432704715907,0.485,0.21000000000000002,0.61,0.18,10,-1.0,CvS,0.611783810297033,False,False,False
Gemini-3.1-Flash-Lite,en,0.1,2,0.53,0.2253804334456717,0.53,0.06,0.82,0.12,10,-1.0,SvC,0.726519260890176,False,False,False
Gemini-3.1-Flash-Lite,en,0.1,3,0.553,0.7189893600741409,0.465,0.37,0.32999999999999996,0.3,10,-1.0,SvS,0.4797255620412262,False,False,False
Gemini-3.1-Flash-Lite,en,0.25,0,0.8,1.0,1.0,0.0,0.0,1.0,10,-0.6020599913279624,CvC,0.0,True,True,True
Gemini-3.1-Flash-Lite,en,0.25,1,0.529,0.22824570438690955,0.525,0.07,0.8099999999999999,0.12,10,-0.6020599913279624,CvS,0.7261580209559271,False,False,False
Gemini-3.1-Flash-Lite,en,0.25,2,0.609,0.558474824355972,0.655,0.08,0.53,0.39,10,-0.6020599913279624,SvC,0.4598645076147375,False,False,False
