Z,beta,epsilon,lam,ALLC,ALLD,TFT,WSLS
200,0.5,0.2,2.0,8.814448845249126e-22,1.0,2.332066869947095e-19,2.4434120293493026e-20
200,0.5,0.2,5.0,1.1555503695650961e-51,1.0,5.41418524970388e-47,3.8522257322972025e-48
200,0.5,0.2,10.0,9.591918963731363e-102,1.0,3.533472724501839e-93,2.1698791857857185e-94
200,0.5,0.2,100.0,0.0,1.0,0.0,0.0
200,0.5,0.2,1000.0,0.0,1.0,0.0,0.0
200,1.0,0.0,0.01,0.08882710912992091,0.31420880197998846,0.3969692843748913,0.19999480451519933
200,1.0,0.0,0.1,0.018095581090260715,0.2653101949101267,0.4819490162230759,0.2346452077765367
200,1.0,0.0,0.25,0.00800153859936989,0.33307146764482437,0.436749196571666,0.2221777971841397
200,1.0,0.0,0.5,0.0035550174668071035,0.5339736424323994,0.3071292681956712,0.1553420719051223
200,1.0,0.0,1.0,0.0006509166040085198,0.8847629304216371,0.07617379644823558,0.038412356526118775
200,1.0,0.0,2.0,1.0648132471115099e-05,0.9978744089227571,0.0014064125856908193,0.0007085303590809672
200,1.0,0.0,5.0,2.5890247940726607e-11,0.999999994744472,3.4777951226618353e-09,1.751842685301281e-09
200,1.0,0.0,10.0,7.68944225895016e-21,1.0,1.0329484087052847e-18,5.2031892548211745e-19
200,1.0,0.0,100.0,1.536712683785158e-194,1.0,2.064317371884729e-192,1.0398422493612902e-192
200,1.0,0.0,1000.0,0.0,1.0,0.0,0.0
200,1.0,0.05,0.01,0.057857156131312024,0.4268104334429932,0.2613319363002905,0.2540004741254043
200,1.0,0.05,0.1,0.012197346618879492,0.7237333601133353,0.06785603706127696,0.1962132562065082
200,1.0,0.05,0.25,0.0022261943249783107,0.8760255585404588,0.009798503142040404,0.11194974399252244
200,1.0,0.05,0.5,0.00014196669891715594,0.9553783301157884,0.0005386640250149944,0.04394103916027947
200,1.0,0.05,1.0,6.362107478326949e-07,0.9934034201899162,1.9932381802877005e-06,0.006593950361155626
200,1.0,0.05,2.0,1.3703214583203415e-11,0.9998612406307185,3.4493093788366646e-11,0.00013875932108518773
200,1.0,0.05,5.0,1.2891625679445574e-25,0.9999999990594564,2.6801598143687457e-25,9.405436681498837e-10
200,1.0,0.05,10.0,4.450902561422344e-49,1.0,8.925566622644106e-49,1.8013312659494698e-18
200,1.0,0.05,100.0,0.0,1.0,0.0,1.2487869849638434e-175
200,1.0,0.05,1000.0,0.0,1.0,0.0,0.0
200,1.0,0.1,0.01,0.048957664856299876,0.5086051945886652,0.21558940352190625,0.22684773703312872
200,1.0,0.1,0.1,0.004999542185486027,0.9345049942176735,0.02708661674071677,0.03340884685612368
200,1.0,0.1,0.25,0.00021333408646958122,0.9972831592661436,0.0009043881298689666,0.0015991185175178529
200,1.0,0.1,0.5,1.2871391783477118e-06,0.9999824591349826,4.7744805179217e-06,1.1479245321075394e-05
200,1.0,0.1,1.0,5.84942084873619e-11,0.9999999991279745,1.8299138743552761e-10,6.305398262514644e-10
200,1.0,0.1,2.0,1.4271109845747754e-19,1.0,3.644572279602943e-19,1.810240383780331e-18
200,1.0,0.1,5.0,2.0777304105592005e-45,1.0,4.3532268592343126e-45,2.978799394812675e-44
200,1.0,0.1,10.0,1.4452657129521314e-88,1.0,2.9002049745169477e-88,2.3576651924216354e-87
200,1.0,0.1,100.0,0.0,1.0,0.0,0.0
200,1.0,0.1,1000.0,0.0,1.0,0.0,0.0
200,1.0,0.2,0.01,0.04825385235370916,0.5739128590013309,0.18806245035191277,0.1897708382930471
200,1.0,0.2,0.1,0.0002218558667823754,0.992505121763904,0.005502603507765027,0.0017704188615485339
200,1.0,0.2,0.25,2.8536521972813413e-07,0.9999875484612797,9.927004702535092e-06,2.239168798014993e-06
200,1.0,0.2,0.5,4.826809103384955e-12,0.9999999996678454,2.8213919612372233e-10,4.518865175484554e-11
200,1.0,0.2,1.0,8.814448845249126e-22,1.0,2.332066869947095e-19,2.4434120293493026e-20
200,1.0,0.2,2.0,1.1435606292359457e-41,1.0,9.239217620407537e-38,7.060040661116716e-39
200,1.0,0.2,5.0,9.591918963731363e-102,1.0,3.533472724501839e-93,2.1698791857857185e-94
200,1.0,0.2,10.0,4.390463420130449e-202,1.0,1.3919330747887565e-185,8.162268373527832e-187
200,1.0,0.2,100.0,0.0,1.0,0.0,0.0
200,1.0,0.2,1000.0,0.0,1.0,0.0,0.0
500,0.01,0.0,0.01,0.2407103207958512,0.2562124323960839,0.254683635077038,0.24839361173102692
500,0.01,0.0,0.1,0.17146775469458048,0.29789807466738816,0.29733852089780816,0.23329564974022324
500,0.01,0.0,0.25,0.11380146821777001,0.3153326401429682,0.3577164719745258,0.21314941966473602
500,0.01,0.0,0.5,0.07883225475407374,0.3089292731565165,0.41577399421171557,0.19646447787769422
500,0.01,0.0,1.0,0.05097893067246185,0.29604012257650175,0.4611865405795503,0.1917944061714861
500,0.01,0.0,2.0,0.030765904922905183,0.27336822892158674,0.48457529349253653,0.21129057266297152
500,0.01,0.0,5.0,0.01419666648126264,0.26510019575143645,0.48041254687823143,0.24029059088906946
500,0.01,0.0,10.0,0.0071070148695056784,0.32477228479255865,0.44314887741201037,0.2249718229259253
500,0.01,0.0,100.0,8.438052941581072e-07,0.9996317216826129,0.00024467507296386626,0.0001227594391290122
500,0.01,0.0,1000.0,1.853257884303986e-48,1.0,6.196058849009603e-46,3.1072957139263213e-46
500,0.01,0.05,0.01,0.23905060384942367,0.2584299389434412,0.25059600813438837,0.2519234490727468
500,0.01,0.05,0.1,0.156217399390866,0.32660710881983934,0.25586276293957566,0.261312728849719
500,0.01,0.05,0.25,0.08468411561948685,0.39336778743239603,0.2618412721740523,0.26010682477406477
500,0.01,0.05,0.5,0.04945945883626864,0.43842087283375636,0.2578293666584828,0.2542903016714922
500,0.01,0.05,1.0,0.032206324649910294,0.49681306216867643,0.22231014614991754,0.24867046703149573
500,0.01,0.05,2.0,0.02149395078948065,0.5905450269727884,0.14810960847607071,0.23985141376166025
500,0.01,0.05,5.0,0.008898696208161264,0.7550549005333748,0.047395543184711196,0.1886508600737528
500,0.01,0.05,10.0,0.0020964935621636894,0.8638216214689992,0.009841297405775029,0.12424058756306204
500,0.01,0.05,100.0,6.115003675024291e-14,0.9999199955122877,1.8858757006018035e-13,8.000448746252175e-05
500,0.01,0.05,1000.0,1.187544613100027e-117,1.0,2.3806625444001334e-117,2.3007081420038057e-37
500,0.01,0.1,0.01,0.23946833136853912,0.25912746946694004,0.24915261105958109,0.25225158810493975
500,0.01,0.1,0.1,0.15729541512504167,0.33897162847730755,0.24120016176609668,0.2625327946315541
500,0.01,0.1,0.25,0.07951149819356484,0.4409155083751953,0.22812836906737036,0.25144462436386955
500,0.01,0.1,0.5,0.0400605429194676,0.5388778243420408,0.20752600211085742,0.21353563062763417
500,0.01,0.1,1.0,0.0240563996775793,0.652993545565917,0.1660729343090552,0.1568771204474484
500,0.01,0.1,2.0,0.013832356800222052,0.7955999258627633,0.09445417978432316,0.09611353755269146
500,0.01,0.1,5.0,0.002941710139384964,0.9611847371174794,0.015022083114693528,0.02085146962844206
500,0.01,0.1,10.0,0.00020977277368249857,0.9971299880657161,0.0009372641195444242,0.0017229750410570426
500,0.01,0.1,100.0,8.504627964006292e-24,1.0,2.6180086955365548e-23,1.9795584769443322e-22
500,0.01,0.1,1000.0,2.555865731578804e-215,1.0,5.127766804403362e-215,7.448700193550535e-213
500,0.01,0.2,0.01,0.24148764229721206,0.2585953800459486,0.248805812642309,0.25111116501453035
500,0.01,0.2,0.1,0.1715487980371348,0.33878743475987116,0.23655124016121437,0.25311252704177967
500,0.01,0.2,0.25,0.09042458027885347,0.46709620183312195,0.21260010845333527,0.22987910943468934
500,0.01,0.2,0.5,0.03402267662424279,0.6284817917872416,0.17324079066823508,0.16425474092028056
500,0.01,0.2,1.0,0.010648343434531233,0.8051774499592538,0.11192600350850358,0.0722482030977114
500,0.01,0.2,2.0,0.0025610275775017417,0.9355257029390643,0.043429220532487905,0.018484048950946033
500,0.01,0.2,5.0,7.534946122191065e-05,0.9973068221019578,0.0020153820489997734,0.0006024463878206005
500,0.01,0.2,10.0,3.2070633767140015e-07,0.9999865733248394,1.0673994709190305e-05,2.4319741136604987e-06
500,0.01,0.2,100.0,1.4166863335510638e-50,1.0,1.867308009549574e-46,1.0826352520520704e-47
500,0.01,0.2,1000.0,0.0,1.0,0.0,0.0
500,0.05,0.0,0.01,0.20637071621134354,0.27822791277783737,0.27369700741250175,0.24170436359831737
500,0.05,0.0,0.1,0.07883225475407374,0.3089292731565165,0.41577399421171557,0.19646447787769422
500,0.05,0.0,0.25,0.0436269054315054,0.2894749801944159,0.47136017349090603,0.19553794088317264
500,0.05,0.0,0.5,0.02579283624413711,0.26659604461843556,0.4869481038935959,0.22066301524383145
500,0.05,0.0,1.0,0.01419666648126264,0.26510019575143645,0.48041254687823143,0.24029059088906946
500,0.05,0.0,2.0,0.0071070148695056784,0.32477228479255865,0.44314887741201037,0.2249718229259253
500,0.05,0.0,5.0,0.0018696724435899102,0.6234383582776466,0.24917142247688753,0.12552054680187597
500,0.05,0.0,10.0,0.0001681033988717829,0.9460828878209265,0.03577663805384389,0.017972370726357833
500,0.05,0.0,100.0,3.194088345363254e-25,1.0,1.0678455898628268e-22,5.35519839104095e-23
500,0.05,0.0,1000.0,3.32780534653521e-235,1.0,1.1125962541916053e-232,5.5796202976907035e-233
500,0.05,0.05,0.01,0.1983842460012558,0.29091573274375193,0.2529734934752205,0.2577265277797718
500,0.05,0.05,0.1,0.04945945883626864,0.43842087283375636,0.2578293666584828,0.2542903016714922
500,0.05,0.05,0.25,0.028403669999955743,0.5228438678962459,0.20177486852224713,0.24697759358155116
500,0.05,0.05,0.5,0.01842539413086169,0.6285335346134763,0.12063716954434676,0.23240390171131525
500,0.05,0.05,1.0,0.008898696208161264,0.7550549005333748,0.047395543184711196,0.1886508600737528
500,0.05,0.05,2.0,0.0020964935621636894,0.8638216214689992,0.009841297405775029,0.12424058756306204
500,0.05,0.05,5.0,3.262369886937016e-05,0.9637889245531608,0.00013598101803366912,0.036042470729936216
500,0.05,0.05,10.0,3.7755991689524224e-08,0.9953398671590726,1.3918046332882281e-07,0.0046599559044722995
500,0.05,0.05,100.0,5.329539137361591e-60,1.0,1.1053818943975383e-59,3.335609817066882e-19
500,0.05,0.05,1000.0,0.0,1.0,0.0,8.737587960794278e-183
500,0.05,0.1,0.01,0.19980996572035148,0.29554394234420267,0.24566329136826326,0.25898280056718254
500,0.05,0.1,0.1,0.0400605429194676,0.5388778243420408,0.20752600211085742,0.21353563062763417
500,0.05,0.1,0.25,0.020581993960243364,0.6955295960262062,0.14581908040443764,0.13806932960911283
500,0.05,0.1,0.5,0.010762728098184652,0.8448637902205094,0.06942174211849254,0.07495173956281345
500,0.05,0.1,1.0,0.002941710139384964,0.9611847371174794,0.015022083114693528,0.02085146962844206
500,0.05,0.1,2.0,0.00020977277368249857,0.9971299880657161,0.0009372641195444242,0.0017229750410570426
500,0.05,0.1,5.0,1.0072493936204424e-07,0.9999983414210639,4.0393414257311047e-07,1.1539198540951026e-06
500,0.05,0.1,10.0,4.052053169303518e-13,0.9999999999917059,1.459708644496578e-12,6.429245897860072e-12
500,0.05,0.1,100.0,7.011334397726415e-109,1.0,1.4659751862060979e-108,5.836945934198447e-107
500,0.05,0.1,1000.0,0.0,1.0,0.0,0.0
500,0.05,0.2,0.01,0.20874420227557602,0.29382025954862984,0.2436696712572389,0.25376586691855524
500,0.05,0.2,0.1,0.03402267662424279,0.6284817917872416,0.17324079066823508,0.16425474092028056
500,0.05,0.2,0.25,0.007155205194773424,0.8544410914949132,0.0890480893039816,0.049355614006331816
500,0.05,0.2,0.5,0.0013667815186538684,0.9619726785317871,0.0264202182959265,0.01024032165363245
500,0.05,0.2,1.0,7.534946122191065e-05,0.9973068221019578,0.0020153820489997734,0.0006024463878206005
500,0.05,0.2,2.0,3.2070633767140015e-07,0.9999865733248394,1.0673994709190305e-05,2.4319741136604987e-06
500,0.05,0.2,5.0,2.736974601006426e-14,0.9999999999978924,1.8235093104911973e-12,2.567694712383686e-13
500,0.05,0.2,10.0,2.962881262238746e-26,1.0,1.0392939388458573e-23,9.01279965170078e-25
500,0.05,0.2,100.0,3.3697606354793913e-246,1.0,4.6185621524050255e-229,1.3398986513707226e-230
500,0.05,0.2,1000.0,0.0,1.0,0.0,0.0
500,0.1,0.0,0.01,0.17146775469458048,0.29789807466738816,0.29733852089780816,0.23329564974022324
500,0.1,0.0,0.1,0.05097893067246185,0.29604012257650175,0.4611865405795503,0.1917944061714861
500,0.1,0.0,0.25,0.02579283624413711,0.26659604461843556,0.4869481038935959,0.22066301524383145
500,0.1,0.0,0.5,0.01419666648126264,0.26510019575143645,0.48041254687823143,0.24029059088906946
500,0.1,0.0,1.0,0.0071070148695056784,0.32477228479255865,0.44314887741201037,0.2249718229259253
500,0.1,0.0,2.0,0.0028538030983584917,0.5164345010592598,0.3195232261218446,0.16118846972053713
500,0.1,0.0,5.0,0.0001681033988717829,0.9460828878209265,0.03577663805384389,0.017972370726357833
500,0.1,0.0,10.0,8.438052941581072e-07,0.9996317216826129,0.00024467507296386626,0.0001227594391290122
500,0.1,0.0,100.0,1.853257884303986e-48,1.0,6.196058849009603e-46,3.1072957139263213e-46
500,0.1,0.0,1000.0,0.0,1.0,0.0,0.0
500,0.1,0.05,0.01,0.156217399390866,0.32660710881983934,0.25586276293957566,0.261312728849719
500,0.1,0.05,0.1,0.032206324649910294,0.49681306216867643,0.22231014614991754,0.24867046703149573
500,0.1,0.05,0.25,0.01842539413086169,0.6285335346134763,0.12063716954434676,0.23240390171131525
500,0.1,0.05,0.5,0.008898696208161264,0.7550549005333748,0.047395543184711196,0.1886508600737528
500,0.1,0.05,1.0,0.0020964935621636894,0.8638216214689992,0.009841297405775029,0.12424058756306204
500,0.1,0.05,2.0,0.0001285955658147364,0.944909088412503,0.000552879678426201,0.054409436343256054
500,0.1,0.05,5.0,3.7755991689524224e-08,0.9953398671590726,1.3918046332882281e-07,0.0046599559044722995
500,0.1,0.05,10.0,6.115003675024291e-14,0.9999199955122877,1.8858757006018035e-13,8.000448746252175e-05
500,0.1,0.05,100.0,1.187544613100027e-117,1.0,2.3806625444001334e-117,2.3007081420038057e-37
500,0.1,0.05,1000.0,0.0,1.0,0.0,0.0
500,0.1,0.1,0.01,0.15729541512504167,0.33897162847730755,0.24120016176609668,0.2625327946315541
500,0.1,0.1,0.1,0.0240563996775793,0.652993545565917,0.1660729343090552,0.1568771204474484
500,0.1,0.1,0.25,0.010762728098184652,0.8448637902205094,0.06942174211849254,0.07495173956281345
500,0.1,0.1,0.5,0.002941710139384964,0.9611847371174794,0.015022083114693528,0.02085146962844206
500,0.1,0.1,1.0,0.00020977277368249857,0.9971299880657161,0.0009372641195444242,0.0017229750410570426
500,0.1,0.1,2.0,1.2488764035157925e-06,0.99998055284848,5.147488637184071e-06,1.3050786479344006e-05
500,0.1,0.1,5.0,4.052053169303518e-13,0.9999999999917059,1.459708644496578e-12,6.429245897860072e-12
500,0.1,0.1,10.0,8.504627964006292e-24,1.0,2.6180086955365548e-23,1.9795584769443322e-22
500,0.1,0.1,100.0,2.555865731578804e-215,1.0,5.127766804403362e-215,7.448700193550535e-213
500,0.1,0.1,1000.0,0.0,1.0,0.0,0.0
500,0.1,0.2,0.01,0.1715487980371348,0.33878743475987116,0.23655124016121437,0.25311252704177967
500,0.1,0.2,0.1,0.010648343434531233,0.8051774499592538,0.11192600350850358,0.0722482030977114
500,0.1,0.2,0.25,0.0013667815186538684,0.9619726785317871,0.0264202182959265,0.01024032165363245
500,0.1,0.2,0.5,7.534946122191065e-05,0.9973068221019578,0.0020153820489997734,0.0006024463878206005
500,0.1,0.2,1.0,3.2070633767140015e-07,0.9999865733248394,1.0673994709190305e-05,2.4319741136604987e-06
500,0.1,0.2,2.0,6.3403478807809405e-12,0.9999999996216513,3.2013195179959156e-10,5.1876391087706965e-11
500,0.1,0.2,5.0,2.962881262238746e-26,1.0,1.0392939388458573e-23,9.01279965170078e-25
500,0.1,0.2,10.0,1.4166863335510638e-50,1.0,1.867308009549574e-46,1.0826352520520704e-47
500,0.1,0.2,100.0,0.0,1.0,0.0,0.0
500,0.1,0.2,1000.0,0.0,1.0,0.0,0.0
500,0.5,0.0,0.01,0.07883225475407374,0.3089292731565165,0.41577399421171557,0.19646447787769422
500,0.5,0.0,0.1,0.01419666648126264,0.26510019575143645,0.48041254687823143,0.24029059088906946
500,0.5,0.0,0.25,0.005506516082042054,0.36649211629004463,0.4168462485143229,0.21115511911359047
500,0.5,0.0,0.5,0.0018696724435899102,0.6234383582776466,0.24917142247688753,0.12552054680187597
500,0.5,0.0,1.0,0.0001681033988717829,0.9460828878209265,0.03577663805384389,0.017972370726357833
500,0.5,0.0,2.0,8.438052941581072e-07,0.9996317216826129,0.00024467507296386626,0.0001227594391290122
500,0.5,0.0,5.0,1.1222455817315891e-13,0.9999999999439142,3.727827457283338e-11,1.8695249565503268e-11
500,0.5,0.0,10.0,3.194088345363254e-25,1.0,1.0678455898628268e-22,5.35519839104095e-23
500,0.5,0.0,100.0,3.32780534653521e-235,1.0,1.1125962541916053e-232,5.5796202976907035e-233
500,0.5,0.0,1000.0,0.0,1.0,0.0,0.0
500,0.5,0.05,0.01,0.04945945883626864,0.43842087283375636,0.2578293666584828,0.2542903016714922
500,0.5,0.05,0.1,0.008898696208161264,0.7550549005333748,0.047395543184711196,0.1886508600737528
500,0.5,0.05,0.25,0.0010337341010839241,0.8931936110471118,0.0047161494877265295,0.10105650536407779
500,0.5,0.05,0.5,3.262369886937016e-05,0.9637889245531608,0.00013598101803366912,0.036042470729936216
500,0.5,0.05,1.0,3.7755991689524224e-08,0.9953398671590726,1.3918046332882281e-07,0.0046599559044722995
500,0.5,0.05,2.0,6.115003675024291e-14,0.9999199955122877,1.8858757006018035e-13,8.000448746252175e-05
500,0.5,0.05,5.0,3.300338542834558e-31,0.9999999996394269,7.753208774539173e-31,3.605731383595672e-10
500,0.5,0.05,10.0,5.329539137361591e-60,1.0,1.1053818943975383e-59,3.335609817066882e-19
500,0.5,0.05,100.0,0.0,1.0,0.0,8.737587960794278e-183
500,0.5,0.05,1000.0,0.0,1.0,0.0,0.0
500,0.5,0.1,0.01,0.0400605429194676,0.5388778243420408,0.20752600211085742,0.21353563062763417
500,0.5,0.1,0.1,0.002941710139384964,0.9611847371174794,0.015022083114693528,0.02085146962844206
500,0.5,0.1,0.25,5.731655967199346e-05,0.9991886859580188,0.0002492949141032063,0.0005047025682060354
500,0.5,0.1,0.5,1.0072493936204424e-07,0.9999983414210639,4.0393414257311047e-07,1.1539198540951026e-06
500,0.5,0.1,1.0,4.052053169303518e-13,0.9999999999917059,1.459708644496578e-12,6.429245897860072e-12
500,0.5,0.1,2.0,8.504627964006292e-24,1.0,2.6180086955365548e-23,1.9795584769443322e-22
500,0.5,0.1,5.0,1.0564181283128895e-55,1.0,2.5207823755168545e-55,4.53226061113223e-54
500,0.5,0.1,10.0,7.011334397726415e-109,1.0,1.4659751862060979e-108,5.836945934198447e-107
500,0.5,0.1,100.0,0.0,1.0,0.0,0.0
500,0.5,0.1,1000.0,0.0,1.0,0.0,0.0
500,0.5,0.2,0.01,0.03402267662424279,0.6284817917872416,0.17324079066823508,0.16425474092028056
500,0.5,0.2,0.1,7.534946122191065e-05,0.9973068221019578,0.0020153820489997734,0.0006024463878206005
500,0.5,0.2,0.25,2.1492429338692215e-08,0.9999990382102766,7.791559459484364e-07,1.611413480888504e-07
500,0.5,0.2,0.5,2.736974601006426e-14,0.9999999999978924,1.8235093104911973e-12,2.567694712383686e-13
500,0.5,0.2,1.0,2.962881262238746e-26,1.0,1.0392939388458573e-23,9.01279965170078e-25
500,0.5,0.2,2.0,1.4166863335510638e-50,1.0,1.867308009549574e-46,1.0826352520520704e-47
500,0.5,0.2,5.0,7.150634040378587e-124,1.0,6.454034160011429e-115,2.437511457320307e-116
500,0.5,0.2,10.0,3.3697606354793913e-246,1.0,4.6185621524050255e-229,1.3398986513707226e-230
500,0.5,0.2,100.0,0.0,1.0,0.0,0.0
500,0.5,0.2,1000.0,0.0,1.0,0.0,0.0
500,1.0,0.0,0.01,0.05097893067246185,0.29604012257650175,0.4611865405795503,0.1917944061714861
500,1.0,0.0,0.1,0.0071070148695056784,0.32477228479255865,0.44314887741201037,0.2249718229259253
500,1.0,0.0,0.25,0.0018696724435899102,0.6234383582776466,0.24917142247688753,0.12552054680187597
500,1.0,0.0,0.5,0.0001681033988717829,0.9460828878209265,0.03577663805384389,0.017972370726357833
500,1.0,0.0,1.0,8.438052941581072e-07,0.9996317216826129,0.00024467507296386626,0.0001227594391290122
500,1.0,0.0,2.0,2.2144956020542864e-11,0.9999999890574589,7.272882455951587e-09,3.647513705986065e-09
500,1.0,0.0,5.0,3.194088345363254e-25,1.0,1.0678455898628268e-22,5.35519839104095e-23
500,1.0,0.0,10.0,1.853257884303986e-48,1.0,6.196058849009603e-46,3.1072957139263213e-46
500,1.0,0.0,100.0,0.0,1.0,0.0,0.0
500,1.0,0.0,1000.0,0.0,1.0,0.0,0.0
500,1.0,0.05,0.01,0.032206324649910294,0.49681306216867643,0.22231014614991754,0.24867046703149573
500,1.0,0.05,0.1,0.0020964935621636894,0.8638216214689992,0.009841297405775029,0.12424058756306204
500,1.0,0.05,0.25,3.262369886937016e-05,0.9637889245531608,0.00013598101803366912,0.036042470729936216
500,1.0,0.05,0.5,3.7755991689524224e-08,0.9953398671590726,1.3918046332882281e-07,0.0046599559044722995
500,1.0,0.05,1.0,6.115003675024291e-14,0.9999199955122877,1.8858757006018035e-13,8.000448746252175e-05
500,1.0,0.05,2.0,1.8735587696834918e-25,0.9999999776582625,4.6781754363276815e-25,2.2341737465776838e-08
500,1.0,0.05,5.0,5.329539137361591e-60,1.0,1.1053818943975383e-59,3.335609817066882e-19
500,1.0,0.05,10.0,1.187544613100027e-117,1.0,2.3806625444001334e-117,2.3007081420038057e-37
500,1.0,0.05,100.0,0.0,1.0,0.0,0.0
500,1.0,0.05,1000.0,0.0,1.0,0.0,0.0
500,1.0,0.1,0.01,0.0240563996775793,0.652993545565917,0.1660729343090552,0.1568771204474484
500,1.0,0.1,0.1,0.00020977277368249857,0.9971299880657161,0.0009372641195444242,0.0017229750410570426
500,1.0,0.1,0.25,1.0072493936204424e-07,0.9999983414210639,4.0393414257311047e-07,1.1539198540951026e-06
500,1.0,0.1,0.5,4.052053169303518e-13,0.9999999999917059,1.459708644496578e-12,6.429245897860072e-12
500,1.0,0.1,1.0,8.504627964006292e-24,1.0,2.6180086955365548e-23,1.9795584769443322e-22
500,1.0,0.1,2.0,4.524723404465613e-45,1.0,1.1461235363128203e-44,1.646680505501956e-43
500,1.0,0.1,5.0,7.011334397726415e-109,1.0,1.4659751862060979e-108,5.836945934198447e-107
500,1.0,0.1,10.0,2.555865731578804e-215,1.0,5.127766804403362e-215,7.448700193550535e-213
500,1.0,0.1,100.0,0.0,1.0,0.0,0.0
500,1.0,0.1,1000.0,0.0,1.0,0.0,0.0
500,1.0,0.2,0.01,0.010648343434531233,0.8051774499592538,0.11192600350850358,0.0722482030977114
500,1.0,0.2,0.1,3.2070633767140015e-07,0.9999865733248394,1.0673994709190305e-05,2.4319741136604987e-06
500,1.0,0.2,0.25,2.736974601006426e-14,0.9999999999978924,1.8235093104911973e-12,2.567694712383686e-13
500,1.0,0.2,0.5,2.962881262238746e-26,1.0,1.0392939388458573e-23,9.01279965170078e-25
500,1.0,0.2,1.0,1.4166863335510638e-50,1.0,1.867308009549574e-46,1.0826352520520704e-47
500,1.0,0.2,2.0,1.996921443410842e-99,1.0,4.309898167911418e-92,1.7935519248104174e-93
500,1.0,0.2,5.0,3.3697606354793913e-246,1.0,4.6185621524050255e-229,1.3398986513707226e-230
500,1.0,0.2,10.0,0.0,1.0,0.0,0.0
500,1.0,0.2,100.0,0.0,1.0,0.0,0.0
500,1.0,0.2,1000.0,0.0,1.0,0.0,0.0
